"","WorldID","spines","no_spines","extinct","extant","plant_richness","MeanTemp","legthDry","meanBA","continent","country","perc_spines","perc_no_spines"
"5696",33216,0,7,6,2,7,24.9544265526597,3.1375,0.002882673,"AM","Nicaragua",0,1
"5697",33217,1,7,5,2,8,26.0088799492005,2.525,0.002256822,"AM","Nicaragua",0.125,0.875
"5698",33229,4,0,0,0,4,26.5767563479776,11.1875,NA,"AM","Colombia",1,0
"5699",33231,3,3,0,0,6,26.6570875531884,10.875,NA,"AM","Aruba",0.5,0.5
"5701",33284,3,6,2,3,9,26.4287007574539,8.2625,0.002468898,"AF","Senegal",0.333333333333333,0.666666666666667
"5702",33285,3,1,2,3,4,27.6292831554208,7.5375,0.087997068,"AF","Senegal",0.75,0.25
"5703",33286,1,3,2,4,4,28.1049194845247,7.4375,0.118880117,"AF","Senegal",0.25,0.75
"5704",33287,2,2,1,6,4,28.4303493886011,7.525,0.127383257,"AF","Guinea",0.5,0.5
"5705",33288,4,6,1,6,10,28.3734677290831,7.725,0.13358654,"AF","Guinea",0.4,0.6
"5709",33292,6,8,4,3,14,27.1542473211938,8,0.154247894,"AF","Guinea",0.428571428571429,0.571428571428571
"5716",33299,6,3,2,3,9,28.4064427300593,8.75,0.009493927,"AF","Burkina Faso",0.666666666666667,0.333333333333333
"5720",33303,6,3,1,6,9,29.1314873502246,8.5,0.017988814,"AF","Benin",0.666666666666667,0.333333333333333
"5732",33315,6,0,3,4,6,28.8793012813855,10.0625,0.073989239,"AF","Cameroon",1,0
"5741",33324,5,0,5,2,5,24.6650716834598,9.2875,0.058610987,"AF","Sudan",1,0
"5742",33325,4,3,6,2,7,24.8251612891433,9.9,0.002190923,"AF","Sudan",0.571428571428571,0.428571428571429
"5754",33337,2,2,2,6,4,25.3212455247038,7.5875,0.136562593,"AF","Ethiopia",0.5,0.5
"5755",33338,6,0,1,5,6,19.367159492397,8.025,0.001977704,"AF","Ethiopia",1,0
"5774",33400,12,4,3,5,16,25.6410214458315,5.2125,0.000690973,"AS","Myanmar",0.75,0.25
"5777",33403,2,6,3,4,8,25.987356665143,4.9,0.000358471,"AS","Cambodia",0.25,0.75
"5782",33408,0,4,0,6,4,24.984112928076,4.625,0.077409827,"AS","Cambodia",0,1
"5787",33422,1,4,0,1,5,25.9323208594408,3.6625,0.007843572,"AS","Philippines",0.2,0.8
"5796",33574,10,28,6,2,38,23.7420519757014,6,0.002414197,"AM","Honduras",0.263157894736842,0.736842105263158
"5797",33575,1,4,6,2,5,23.107338698705,4.25714285714286,0.000165784,"AM","Nicaragua",0.2,0.8
"5801",33601,2,2,0,0,4,26.3280559259504,5.05714285714286,NA,"AM","Barbados",0.5,0.5
"5802",33644,2,6,2,3,8,26.1051254385261,9,0.044900323,"AF","Senegal",0.25,0.75
"5805",33647,2,4,2,5,6,29.4684587540165,8.35714285714286,0.258083758,"AF","Senegal",0.333333333333333,0.666666666666667
"5806",33648,0,4,2,5,4,29.4505466080054,8.14285714285714,0.516728684,"AF","Mali",0,1
"5814",33656,4,0,2,3,4,28.7432347593342,8.82857142857143,0.004579778,"AF","Burkina Faso",1,0
"5816",33658,4,0,2,3,4,28.3786918028281,9,0.005690461,"AF","Burkina Faso",1,0
"5817",33659,2,2,2,3,4,28.4542652945365,9.4,0.000122604,"AF","Burkina Faso",0.5,0.5
"5819",33661,4,0,2,3,4,29.0466935826032,9.81428571428571,NA,"AF","Burkina Faso",1,0
"5823",33665,8,0,2,1,8,28.9695072676546,9.97142857142857,0.025714927,"AF","Niger",1,0
"5826",33668,6,0,2,3,6,27.2055824272949,9.97142857142857,NA,"AF","Niger",1,0
"5827",33669,2,2,5,0,4,27.4239963536621,10,NA,"AF","Niger",0.5,0.5
"5849",33691,4,0,7,0,4,27.4925895945573,10.8571428571429,0.001338353,"AF","Sudan",1,0
"5858",33700,5,0,5,5,5,19.0962813625199,10.2285714285714,0.003264659,"AF","Ethiopia",1,0
"5860",33702,4,0,3,3,4,30.1794086316153,12,NA,"AF","Eritrea",1,0
"5875",33760,2,2,4,5,4,25.9955376435352,5.64285714285714,0.003030459,"AS","Myanmar",0.5,0.5
"5876",33761,0,4,5,1,4,28.0867743199871,5.95714285714286,1.84e-05,"AS","Thailand",0,1
"5889",33784,0,5,0,1,5,26.6356810516781,0.514285714285714,7.29e-06,"AS","Philippines",0,1
"5895",33931,16,30,6,2,46,23.4554432589112,6.275,0.002045744,"AM","El AMlvador",0.347826086956522,0.652173913043478
"5896",33932,2,3,6,2,5,22.5236879300564,6.0125,0.002043124,"AM","El AMlvador",0.4,0.6
"5897",33933,3,6,6,2,9,21.6288209210896,6,0.004651844,"AM","El AMlvador",0.333333333333333,0.666666666666667
"5901",33937,2,17,5,2,19,25.9403192467723,3,0.001696892,"AM","Nicaragua",0.105263157894737,0.894736842105263
"5907",34008,4,0,2,3,4,30.0817554519532,9,0.383575626,"AF","Mali",1,0
"5908",34009,6,0,2,3,6,29.8238652587782,8.9875,0.325618819,"AF","Mali",1,0
"5920",34021,4,0,4,0,4,29.4923050418813,10.125,NA,"AF","Burkina Faso",1,0
"5958",34059,6,0,5,5,6,21.3548138376669,9.0625,0.000194927,"AF","Eritrea",1,0
"5979",34120,4,6,4,5,10,27.4919858110712,5.9,0.001669182,"AS","Myanmar",0.4,0.6
"5980",34121,1,5,5,1,6,28.4703988724567,5.85,0.00360778,"AS","Thailand",0.166666666666667,0.833333333333333
"5982",34123,0,4,4,4,4,26.4442819311264,5.5875,0.004294121,"AS","Cambodia",0,1
"5987",34128,3,3,4,6,6,24.9439627481691,5.625,0.001433431,"AS","Cambodia",0.5,0.5
"5992",34143,1,6,0,1,7,26.8429432522321,0.15,2.73e-05,"AS","Philippines",0.142857142857143,0.857142857142857
"5996",34288,8,16,6,2,24,25.4251613124724,5.3375,0.001416036,"AM","Guatemala",0.333333333333333,0.666666666666667
"5999",34291,2,6,6,2,8,21.266379927307,6.2125,0.002977499,"AM","Guatemala",0.25,0.75
"6000",34292,14,40,6,2,54,21.4013978500093,5.175,0.002093448,"AM","Guatemala",0.259259259259259,0.740740740740741
"6002",34294,6,8,6,2,14,22.2356182917899,5.8625,0.011768514,"AM","Honduras",0.428571428571429,0.571428571428571
"6003",34295,4,26,6,2,30,23.4889157592609,4.825,0.002954201,"AM","Honduras",0.133333333333333,0.866666666666667
"6004",34296,2,24,5,2,26,25.1159229591329,2.4875,0.001813878,"AM","Honduras",0.0769230769230769,0.923076923076923
"6005",34297,2,10,5,2,12,26.0696325963543,2.575,0.001858178,"AM","Honduras",0.166666666666667,0.833333333333333
"6006",34319,4,4,0,0,8,26.2442742805754,4.5625,NA,"AM","Dominica",0.5,0.5
"6008",34364,2,2,2,0,4,26.3443100375514,9.8375,0.001051099,"AF","Senegal",0.5,0.5
"6024",34380,2,6,2,1,8,29.8144713500922,10.6375,0.009119891,"AF","Burkina Faso",0.25,0.75
"6025",34381,6,0,4,0,6,29.8737722998452,10.9625,0.006254097,"AF","Burkina Faso",1,0
"6063",34419,6,0,5,5,6,21.8766487466819,9.9625,0.005273504,"AF","Eritrea",1,0
"6064",34420,8,0,4,6,8,22.9149104033747,11.0125,NA,"AF","Eritrea",1,0
"6086",34479,4,16,4,5,20,24.2464874824743,5.125,0.019885925,"AS","Myanmar",0.2,0.8
"6089",34482,0,5,4,4,5,26.8459677557791,5.3375,0.005184875,"AS","Thailand",0,1
"6093",34486,2,8,4,4,10,26.6164874391317,5.9375,0.000157007,"AS","Laos",0.2,0.8
"6095",34488,0,9,4,6,9,22.3719354843153,4.975,0.000798666,"AS","Cambodia",0,1
"6100",34502,2,10,0,1,12,25.7226433442912,1.5375,0.000423856,"AS","Philippines",0.166666666666667,0.833333333333333
"6104",34644,15,12,9,2,27,25.5322543811798,6.9625,0.000433152,"AM","Mexico",0.555555555555556,0.444444444444444
"6105",34645,15,9,7,2,24,26.9435965379079,7.8875,NA,"AM","Mexico",0.625,0.375
"6107",34647,5,5,6,2,10,25.9229474820589,6,0.010243811,"AM","Mexico",0.5,0.5
"6108",34648,6,32,6,2,38,21.917745594811,5.8875,0.018668903,"AM","Guatemala",0.157894736842105,0.842105263157895
"6109",34649,18,38,6,2,56,17.2645000062491,4.025,0.001047005,"AM","Guatemala",0.321428571428571,0.678571428571429
"6110",34650,28,48,6,2,76,21.4119210621349,1.2875,0.002286516,"AM","Guatemala",0.368421052631579,0.631578947368421
"6112",34652,33,84,6,2,117,24.861868524635,2.175,6.96e-06,"AM","Belize",0.282051282051282,0.717948717948718
"6113",34653,6,14,6,2,20,24.8641490998184,2.1375,0.000279725,"AM","Honduras",0.3,0.7
"6114",34654,7,20,6,2,27,24.3410438127685,2.9625,0.005550479,"AM","Honduras",0.259259259259259,0.740740740740741
"6115",34655,5,15,5,2,20,24.3765176031882,2.2,0.0063592,"AM","Honduras",0.25,0.75
"6116",34656,1,8,5,2,9,25.7452455808405,2.0375,0.002766,"AM","Honduras",0.111111111111111,0.888888888888889
"6119",34724,4,0,5,0,4,25.5109210410871,10.475,5.16e-05,"AF","Mauritania",1,0
"6124",34729,2,2,5,0,4,30.2616667073233,10.05,0.018199563,"AF","Mali",0.5,0.5
"6168",34773,5,0,6,0,5,29.1157632469713,12,NA,"AF","Sudan",1,0
"6175",34780,4,0,5,4,4,28.5055439048901,11.975,NA,"AF","Eritrea",1,0
"6216",35002,17,14,4,2,31,26.5258332198393,6.975,0.005155614,"AM","Mexico",0.548387096774194,0.451612903225806
"6218",35004,7,9,12,2,16,18.2397695019313,7.4875,0.00128374,"AM","Mexico",0.4375,0.5625
"6220",35006,8,10,7,2,18,24.8280939121618,6.0125,0.007115898,"AM","Mexico",0.444444444444444,0.555555555555556
"6221",35007,12,12,7,2,24,22.7096365091649,6.5875,0.016806685,"AM","Mexico",0.5,0.5
"6223",35009,5,3,6,2,8,20.7739273070444,4.2625,0.008187965,"AM","Mexico",0.625,0.375
"6224",35010,8,6,6,2,14,25.1222429346531,3.7,0.015638648,"AM","Guatemala",0.571428571428571,0.428571428571429
"6225",35011,0,4,6,2,4,24.4238829528186,3.4,0.006828389,"AM","Belize",0,1
"6226",35012,2,6,6,2,8,25.3580850332341,2.5,0.000233915,"AM","Belize",0.25,0.75
"6227",35014,1,3,0,0,4,26.398041278927,4.2375,NA,"AM","Honduras",0.25,0.75
"6229",35084,2,2,5,0,4,24.7830408006695,11.9125,0.00076284,"AF","Mauritania",0.5,0.5
"6230",35085,4,4,5,0,8,28.620230517827,11.6125,0.000586518,"AF","Mauritania",0.5,0.5
"6243",35098,5,0,4,1,5,29.250088613084,12,0.001040493,"AF","Mali",1,0
"6296",35153,4,0,2,1,4,24.903377712872,12,NA,"AS","Oman",1,0
"6297",35154,6,2,1,1,8,25.3676328980331,12,NA,"AS","Oman",0.75,0.25
"6318",35205,2,2,4,2,4,25.9963297558169,6.6875,0.000848229,"AS","Laos",0.5,0.5
"6321",35208,2,6,4,7,8,24.7121985170858,3.9875,0.000645205,"AS","Laos",0.25,0.75
"6324",35221,1,5,0,1,6,23.821498168783,5.2375,0.000120485,"AS","Philippines",0.166666666666667,0.833333333333333
"6327",35359,19,13,4,1,32,26.657851256655,7,0.002082768,"AM","Mexico",0.59375,0.40625
"6329",35361,3,4,6,2,7,22.2552543799919,7.1,0.01323136,"AM","Mexico",0.428571428571429,0.571428571428571
"6330",35362,13,20,9,2,33,19.6463859575673,6.9875,0.008033251,"AM","Mexico",0.393939393939394,0.606060606060606
"6331",35363,2,4,12,2,6,16.6876578822052,7.5625,0.003485434,"AM","Mexico",0.333333333333333,0.666666666666667
"6332",35364,9,12,13,2,21,16.8529999988121,6.2625,0.000370506,"AM","Mexico",0.428571428571429,0.571428571428571
"6333",35365,1,3,11,2,4,23.2795438571144,5.4625,0.009983106,"AM","Mexico",0.25,0.75
"6334",35366,4,11,7,2,15,24.2281579092929,2.9875,0.004269294,"AM","Mexico",0.266666666666667,0.733333333333333
"6335",35367,3,6,7,2,9,23.2733420885655,2.6,0.010669254,"AM","Mexico",0.333333333333333,0.666666666666667
"6336",35368,4,6,6,2,10,21.7633157690784,3,0.003874075,"AM","Mexico",0.4,0.6
"6337",35369,12,14,6,2,26,24.4198333146279,3.8125,0.006826399,"AM","Guatemala",0.461538461538462,0.538461538461538
"6338",35370,6,14,6,2,20,25.9032105454227,4.825,0.033994203,"AM","Guatemala",0.3,0.7
"6339",35371,4,6,6,2,10,25.4844561143507,4.8,0.001374286,"AM","Belize",0.4,0.6
"6340",35372,8,5,6,2,13,25.5173421894877,3.0625,0.001512322,"AM","Belize",0.615384615384615,0.384615384615385
"6342",35399,2,2,0,0,4,26.0596923598909,6.1625,NA,"AM","Antigua and Barbuda",0.5,0.5
"6396",35497,4,0,6,2,4,29.0973859621349,12,NA,"AF","Eritrea",1,0
"6398",35499,6,0,5,4,6,26.4803595995485,12,NA,"AF","Eritrea",1,0
"6413",35515,4,0,2,1,4,24.1891140275252,11.9125,NA,"AS","Oman",1,0
"6430",35559,4,2,5,5,6,24.048824533496,5.9875,0.018241618,"AS","Myanmar",0.666666666666667,0.333333333333333
"6433",35562,0,6,4,4,6,24.7149122830441,6.2,0.081890044,"AS","Laos",0,1
"6436",35565,4,0,4,4,4,25.6557280594006,6.65,0.003065331,"AS","Laos",1,0
"6437",35566,2,2,5,7,4,23.9778771684881,5.8375,0.001306191,"AS","Laos",0.5,0.5
"6440",35581,0,4,0,1,4,24.8177981794926,5.3,0.002910909,"AS","Philippines",0,1
"6443",35717,8,5,2,1,13,26.0304562590415,7.6875,0.000775818,"AM","Mexico",0.615384615384615,0.384615384615385
"6445",35719,3,5,4,1,8,23.7290175273962,7.3125,0.003377428,"AM","Mexico",0.375,0.625
"6446",35720,5,5,7,2,10,24.7133596334959,7.5125,0.019184956,"AM","Mexico",0.5,0.5
"6447",35721,11,11,7,1,22,24.2111228082891,7.9625,0.004710636,"AM","Mexico",0.5,0.5
"6448",35722,10,5,12,1,15,23.5461140395047,8,6.44e-05,"AM","Mexico",0.666666666666667,0.333333333333333
"6449",35723,6,1,12,2,7,18.4629473489628,8.15,0.000104642,"AM","Mexico",0.857142857142857,0.142857142857143
"6450",35724,15,9,12,2,24,22.4909210947104,5.275,0.000855268,"AM","Mexico",0.625,0.375
"6451",35725,4,5,7,2,9,25.4076754733972,6.075,0.001792115,"AM","Mexico",0.444444444444444,0.555555555555556
"6452",35726,3,2,6,1,5,25.4312368376213,4.275,0.004526694,"AM","Mexico",0.6,0.4
"6453",35727,2,2,5,1,4,26.0735000575216,3.65,0.006971423,"AM","Mexico",0.5,0.5
"6454",35728,1,5,6,1,6,26.6272456654331,3.8,0.003781864,"AM","Mexico",0.166666666666667,0.833333333333333
"6456",35730,2,4,6,2,6,26.7170526586499,6.0125,0.018787551,"AM","Guatemala",0.333333333333333,0.666666666666667
"6457",35731,27,18,6,2,45,25.6182544119316,6.675,0.002678653,"AM","Belize",0.6,0.4
"6458",35732,12,12,6,2,24,26.0389910629339,4.825,0.00031722,"AM","Belize",0.5,0.5
"6459",35733,6,4,6,2,10,26.430693658193,3.95,NA,"AM","Belize",0.6,0.4
"6460",35743,5,12,0,0,17,25.3857543941966,4.45,NA,"AM","Jamaica",0.294117647058824,0.705882352941177
"6465",35749,4,2,5,0,6,24.6217368420383,8.225,0.002169138,"AM","Dominican Republic",0.666666666666667,0.333333333333333
"6466",35750,4,0,5,0,4,26.0192368477269,5.4625,0.000940262,"AM","Dominican Republic",1,0
"6467",35751,3,4,5,0,7,26.1530525453467,4.8125,0.000349343,"AM","Dominican Republic",0.428571428571429,0.571428571428571
"6468",35752,3,7,5,0,10,26.2809475095649,5,0.000349343,"AM","Dominican Republic",0.3,0.7
"6470",35754,2,3,1,0,5,25.1603332737036,3.325,NA,"AM","Puerto Rico",0.4,0.6
"6471",35755,1,3,1,0,4,25.9824208687899,2.725,NA,"AM","Puerto Rico",0.25,0.75
"6472",35756,4,4,0,0,8,26.1379470099064,4.6625,NA,"AM","British Virgin Islands",0.5,0.5
"6563",35919,1,3,5,5,4,23.8490526316459,5.8625,0.013691593,"AS","Thailand",0.25,0.75
"6564",35920,1,8,6,3,9,25.9743245447728,6.1,0.001753451,"AS","Thailand",0.111111111111111,0.888888888888889
"6565",35921,0,4,5,3,4,25.8031842101248,6.325,0.006183143,"AS","Laos",0,1
"6573",35930,1,8,1,2,9,25.4220000101391,5.85,NA,"AS","China",0.111111111111111,0.888888888888889
"6579",36076,4,0,4,1,4,25.9017187149988,7.425,0.001482957,"AM","Mexico",1,0
"6580",36077,8,5,7,1,13,22.9720052113136,7.6875,8.08e-05,"AM","Mexico",0.615384615384615,0.384615384615385
"6581",36078,5,3,9,1,8,24.42574653046,7.6375,0.007455637,"AM","Mexico",0.625,0.375
"6582",36079,5,4,9,1,9,24.8580642302831,7.9375,0.006720467,"AM","Mexico",0.555555555555556,0.444444444444444
"6583",36080,14,9,9,1,23,24.3641493051416,7.4625,0.001892142,"AM","Mexico",0.608695652173913,0.391304347826087
"6584",36081,11,8,12,1,19,18.0769791584876,7.45,0.0013713,"AM","Mexico",0.578947368421053,0.421052631578947
"6585",36082,12,5,15,1,17,18.8686545122001,7.7875,0.002219218,"AM","Mexico",0.705882352941177,0.294117647058824
"6586",36083,11,9,17,2,20,15.3182117931726,7.4125,0.002549756,"AM","Mexico",0.55,0.45
"6587",36084,7,14,17,2,21,24.0164756325384,6.7375,0.000440119,"AM","Mexico",0.333333333333333,0.666666666666667
"6588",36085,5,8,6,1,13,25.1480815854337,5.3625,0.000210982,"AM","Mexico",0.384615384615385,0.615384615384615
"6589",36086,1,5,0,0,6,25.4800432302886,4.2,NA,"AM","Mexico",0.166666666666667,0.833333333333333
"6592",36090,7,5,6,2,12,27.0649826374319,7,0.011504934,"AM","Mexico",0.583333333333333,0.416666666666667
"6594",36092,8,6,6,2,14,25.9690452126993,6.125,0.000387058,"AM","Belize",0.571428571428571,0.428571428571429
"6598",36108,10,4,5,0,14,25.7599740238653,7.1125,0.000222928,"AM","Dominican Republic",0.714285714285714,0.285714285714286
"6599",36109,12,4,5,0,16,22.5851302067439,4.975,0.001162912,"AM","Dominican Republic",0.75,0.25
"6601",36111,4,11,5,0,15,25.3004601256715,2.5625,1.64e-06,"AM","Dominican Republic",0.266666666666667,0.733333333333333
"6602",36112,2,2,5,0,4,25.9187411313256,3.7375,0.000137546,"AM","Dominican Republic",0.5,0.5
"6697",36279,0,4,5,3,4,22.8686631912159,5.65,0.003919117,"AS","Thailand",0,1
"6698",36280,2,8,6,3,10,24.9317274363505,6.05,0.000653705,"AS","Thailand",0.2,0.8
"6710",36435,8,8,5,1,16,25.4877949077222,7.975,0.001029194,"AM","Mexico",0.5,0.5
"6711",36436,16,14,7,1,30,21.9464669999977,7.25,0.005160844,"AM","Mexico",0.533333333333333,0.466666666666667
"6712",36437,11,7,8,1,18,19.2455815892874,7.8625,0.005664667,"AM","Mexico",0.611111111111111,0.388888888888889
"6713",36438,2,2,9,1,4,18.9647308832655,7.675,0.006772833,"AM","Mexico",0.5,0.5
"6714",36439,6,2,9,1,8,16.6379426807993,7.825,0.00252227,"AM","Mexico",0.75,0.25
"6718",36443,1,7,19,2,8,15.0554513879534,6.325,0.011233593,"AM","Mexico",0.125,0.875
"6719",36444,3,1,14,2,4,23.3424566579362,6.6125,3.78e-05,"AM","Mexico",0.75,0.25
"6720",36450,11,5,6,2,16,26.7289322316647,6.9875,0.006376497,"AM","Mexico",0.6875,0.3125
"6722",36452,7,6,6,2,13,25.9516407284472,5.9625,5.83e-05,"AM","Mexico",0.538461538461538,0.461538461538462
"6723",36453,6,4,6,2,10,26.1567362646262,5.1,0.000804025,"AM","Mexico",0.6,0.4
"6726",36465,5,6,2,0,11,26.5663540191121,5.5375,4.63e-06,"AM","Cuba",0.454545454545455,0.545454545454545
"6728",36467,3,1,5,0,4,26.7237413528893,11.8375,9.86e-05,"AM","Haiti",0.75,0.25
"6730",36469,6,6,5,0,12,25.4921527845992,5.5125,0.001083738,"AM","Dominican Republic",0.5,0.5
"6731",36470,3,6,5,0,9,24.9182812702325,2.375,1.11e-05,"AM","Dominican Republic",0.333333333333333,0.666666666666667
"6732",36471,2,2,5,0,4,25.8378476219045,2.1125,NA,"AM","Dominican Republic",0.5,0.5
"6827",36639,6,14,4,4,20,22.4649652728604,6.2875,0.025777721,"AS","Myanmar",0.3,0.7
"6828",36640,2,6,4,4,8,24.0387673416899,5.8625,0.019700441,"AS","Myanmar",0.25,0.75
"6830",36642,0,4,3,6,4,22.6744965317349,5.5625,0.031868472,"AS","Laos",0,1
"6841",36795,5,1,6,1,6,24.2722337844036,7.6875,2.28e-05,"AM","Mexico",0.833333333333333,0.166666666666667
"6843",36797,5,8,9,1,13,19.7331958747811,8,0.009344212,"AM","Mexico",0.384615384615385,0.615384615384615
"6845",36799,2,2,9,1,4,19.2712113021575,8.175,0.048375535,"AM","Mexico",0.5,0.5
"6846",36800,5,5,12,1,10,17.6853178465899,9.175,6.05e-05,"AM","Mexico",0.5,0.5
"6847",36801,9,3,18,2,12,16.6386855523611,10.3375,0.000528585,"AM","Mexico",0.75,0.25
"6848",36802,5,7,20,2,12,17.0715377940345,8.15,0.001115807,"AM","Mexico",0.416666666666667,0.583333333333333
"6849",36803,4,7,16,2,11,23.2403007281195,5.875,3.35e-05,"AM","Mexico",0.363636363636364,0.636363636363636
"6850",36804,4,3,6,1,7,24.8217095791269,5.2,0.00051811,"AM","Mexico",0.571428571428571,0.428571428571429
"6851",36810,6,3,6,2,9,26.3614691450833,7.5875,0.00251885,"AM","Mexico",0.666666666666667,0.333333333333333
"6852",36811,8,3,6,2,11,26.5685308313861,7.025,0.001832217,"AM","Mexico",0.727272727272727,0.272727272727273
"6853",36812,8,7,6,2,15,25.9743556907497,6.65,0.004108073,"AM","Mexico",0.533333333333333,0.466666666666667
"6854",36813,7,4,6,2,11,25.6273281276021,5.8625,0.000632378,"AM","Mexico",0.636363636363636,0.363636363636364
"6855",36814,5,3,6,2,8,26.295257936884,5.875,0.000803099,"AM","Mexico",0.625,0.375
"6858",36824,3,6,2,0,9,25.7265893587132,5.6625,0.007604738,"AM","Cuba",0.333333333333333,0.666666666666667
"6859",36825,2,6,2,0,8,25.1371648813031,4.575,0.000138719,"AM","Cuba",0.25,0.75
"6860",36826,3,6,2,0,9,25.3442268347003,3.3125,0.000335691,"AM","Cuba",0.333333333333333,0.666666666666667
"6968",37006,3,8,5,4,11,23.0184192308446,5.2125,0.000167796,"AS","Vietnam",0.272727272727273,0.727272727272727
"6972",37011,0,6,5,3,6,24.0915722080113,5.65,0.002980156,"AS","China",0,1
"6975",37154,5,3,0,0,8,25.1652404300126,9.4,NA,"AM","Mexico",0.625,0.375
"6976",37155,2,4,6,1,6,25.0766495250754,7.9125,0.000649253,"AM","Mexico",0.333333333333333,0.666666666666667
"6977",37156,5,10,7,1,15,20.495790376696,7.925,0.010692756,"AM","Mexico",0.333333333333333,0.666666666666667
"6978",37157,6,4,11,2,10,19.3543556612382,8.0375,0.002522355,"AM","Mexico",0.6,0.4
"6979",37158,9,7,12,2,16,18.70450172326,8.2625,0.002666302,"AM","Mexico",0.5625,0.4375
"6981",37160,6,1,17,1,7,17.0229467276445,11.0375,1.48e-05,"AM","Mexico",0.857142857142857,0.142857142857143
"6983",37162,4,4,19,2,8,23.1001460580891,6.525,0.000442233,"AM","Mexico",0.5,0.5
"6987",37172,12,4,6,2,16,25.8356700870999,7.5875,0.013003119,"AM","Mexico",0.75,0.25
"6989",37174,5,3,6,2,8,26.1340204296243,6.4375,0.005158476,"AM","Mexico",0.625,0.375
"6991",37181,3,2,2,0,5,26.0808762755181,5.9,NA,"AM","Cuba",0.6,0.4
"6993",37183,4,6,2,0,10,25.7030583792945,5.875,0.005980068,"AM","Cuba",0.4,0.6
"6994",37184,4,2,2,0,6,25.9141667012087,6.4125,0.000402679,"AM","Cuba",0.666666666666667,0.333333333333333
"7096",37353,0,4,3,7,4,24.5585567418652,5.6875,0.000884815,"AS","Bangladesh",0,1
"7098",37355,1,3,4,8,4,25.5836855667973,6,0.002411847,"AS","Myanmar",0.25,0.75
"7111",37368,0,6,9,4,6,22.6440549250731,5.2,0.003953,"AS","China",0,1
"7114",37371,0,4,6,3,4,23.7439174234253,5.3125,0.000966708,"AS","China",0,1
"7117",37515,19,7,6,1,26,24.9836989756344,8.1625,0.002312321,"AM","Mexico",0.730769230769231,0.269230769230769
"7118",37516,3,2,11,1,5,20.119149658388,7.925,0.006567131,"AM","Mexico",0.6,0.4
"7119",37517,11,8,11,2,19,17.3062755012188,8.4125,0.001590546,"AM","Mexico",0.578947368421053,0.421052631578947
"7122",37520,4,1,18,1,5,18.0537414896245,10.725,5.75e-05,"AM","Mexico",0.8,0.2
"7124",37522,8,0,15,1,8,24.7503911313556,7.2375,0.001716387,"AM","Mexico",1,0
"7127",37536,2,5,2,0,7,25.730909876272,6,0.002912659,"AM","Cuba",0.285714285714286,0.714285714285714
"7130",37539,2,2,2,0,4,25.6925425279708,6,0.002070566,"AM","Cuba",0.5,0.5
"7131",37540,5,4,2,0,9,25.1695662876376,6,0.000203177,"AM","Cuba",0.555555555555556,0.444444444444444
"7132",37541,2,3,2,0,5,24.487355454925,6,0.001047123,"AM","Cuba",0.4,0.6
"7134",37543,1,5,2,0,6,25.7810205843984,5.025,0.000166158,"AM","Cuba",0.166666666666667,0.833333333333333
"7135",37548,3,1,0,0,4,25.8339458885647,5,NA,"AM","Turks and Caicos Islands",0.75,0.25
"7245",37721,2,10,5,7,12,20.2821683671199,5.925,0.001070426,"AS","China",0.166666666666667,0.833333333333333
"7257",37733,0,4,6,3,4,22.5978997050499,5.1375,0.001630551,"AS","China",0,1
